ProposalName|Contracts|CAM|Dept|ElementTitle|Month|Hours
ROK ROM Feb 2011|ROK ROM|HEX|L03J48|ROK|201211|309.4
ROK ROM Feb 2011|ROK ROM|HEX|L03J48|ROK|201212|309.4
ROK ROM Feb 2011|ROK ROM|HEX|L03J48|ROK|201301|309.4
ROK ROM Feb 2011|ROK ROM|HEX|L03J48|ROK|201302|309.4
ROK ROM Feb 2011|ROK ROM|HEX|L03J48|ROK|201303|309.4
ROK ROM Feb 2011|ROK ROM|HEX|L03J48|ROK|201304|309.4
ROK ROM Feb 2011|ROK ROM|HEX|L03J48|ROK|201305|309.4
ROK ROM Feb 2011|ROK ROM|HEX|L03J48|ROK|201306|309.4
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|SC3|L03D31|131 000 EVMS Planning Support|201205|4
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|SC3|L03D31|131 000 EVMS Planning Support|201206|4
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|SC3|L03D31|131 000 EVMS Planning Support|201207|4
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|SC3|L03D31|131 000 EVMS Planning Support|201208|4
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|SC3|L03D31|131 000 EVMS Planning Support|201209|4
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|SC3|L03D31|131 000 EVMS Planning Support|201210|4
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|SC3|L03D31|131 000 EVMS Planning Support|201211|4
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|SC3|L03D31|131 000 EVMS Planning Support|201212|4
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|SC3|L03D31|131 000 EVMS Planning Support|201301|4
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|SC3|L03D31|131 000 EVMS Planning Support|201302|4
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|SC3|L03D31|131 000 EVMS Planning Support|201303|4
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|SC3|L03D31|131 000 EVMS Planning Support|201304|4
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|SC3|L03D31|131 000 EVMS Planning Support|201305|4
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|SC3|L03D31|131 000 EVMS Planning Support|201306|4
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|SC3|L03D31|131 000 EVMS Planning Support|201307|4
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|SC3|L03D31|131 000 EVMS Planning Support|201308|4
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|SC3|L03D31|131 000 EVMS Planning Support|201309|4
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|SC3|L03D31|131 000 EVMS Planning Support|201310|4
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|SC3|L03D31|131 000 EVMS Planning Support|201311|4
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|SC3|L03D31|131 000 EVMS Planning Support|201312|4
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|SC3|L03D31|131 000 EVMS Planning Support|201401|4
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|SC3|L03D31|131 000 EVMS Planning Support|201402|4
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|SC3|L03D31|131 000 EVMS Planning Support|201403|4
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|SC3|L03D31|131 000 EVMS Planning Support|201404|4
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|SC3|L03D31|131 000 EVMS Planning Support|201405|4
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|SC3|L03D31|131 000 EVMS Planning Support|201406|4
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|SC3|L03D31|131 000 EVMS Planning Support|201407|4
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|SC3|L03D31|131 000 EVMS Planning Support|201408|4
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|SC3|L03D31|131 000 EVMS Planning Support|201409|4
G10-4681 EUROHAWK CONTRACTOR LOGISTICS SUPPORT (CLS) PART 2 REVISION 5|EH CLS2|SC3|L03D31|131 000 EVMS Planning Support|201410|4
RTIP ECP 25|MP-RTIP|HEX|L03J48|MFG ENG Support to Design|201302|3.6
RTIP ECP 25|MP-RTIP|HEX|L03J48|MFG ENG Support to Design|201303|3.6
RTIP ECP 25|MP-RTIP|HEX|L03J48|MFG ENG Support to Design|201304|3.6
RTIP ECP 25|MP-RTIP|HEX|L03J48|MFG ENG Support to Design|201305|3.6
RTIP ECP 25|MP-RTIP|HEX|L03J48|MFG ENG Support to Design|201306|3.6
RTIP ECP 25|MP-RTIP|HEX|L03J48|MFG ENG Support to Design|201307|3.6
RTIP ECP 25|MP-RTIP|HEX|L03J48|MFG ENG Support to Design|201308|3.6
RTIP ECP 25|MP-RTIP|HEX|L03J48|MFG ENG Support to Design|201309|3.6
RTIP ECP 25|MP-RTIP|HEX|L03J48|MFG ENG Support to Design|201310|3.6
RTIP ECP 25|MP-RTIP|HEX|L03J48|MFG ENG Support to Design|201311|3.6
RTIP ECP 25|MP-RTIP|HEX|L03J48|MFG ENG Support to Design|201312|3.6
G11-4777 EMD ASIP PSE Correction of Deficiencies|EMD Misc.|HHX|L04P6B|SCC Fixture Prototype Fab|201204|12.8
G11-4777 EMD ASIP PSE Correction of Deficiencies|EMD Misc.|HHX|L04P6B|SCC Fixture Prototype Fab|201205|12.8
G11-4777 EMD ASIP PSE Correction of Deficiencies|EMD Misc.|HHX|L04P6B|SCC Fixture Prototype Fab|201206|12.8
G11-4777 EMD ASIP PSE Correction of Deficiencies|EMD Misc.|HHX|L04J4G|ME Support - PSE Touch Labor|201204|3.9
G11-4777 EMD ASIP PSE Correction of Deficiencies|EMD Misc.|HHX|L04J4G|ME Support - PSE Touch Labor|201205|3.9
G11-4777 EMD ASIP PSE Correction of Deficiencies|EMD Misc.|HHX|L04J4G|ME Support - PSE Touch Labor|201206|3.9
G11-4777 EMD ASIP PSE Correction of Deficiencies|EMD Misc.|HHX|L04J3G|IE Support - PSE Touch Labor|201204|1.8
G11-4777 EMD ASIP PSE Correction of Deficiencies|EMD Misc.|HHX|L04J3G|IE Support - PSE Touch Labor|201205|1.8
G11-4777 EMD ASIP PSE Correction of Deficiencies|EMD Misc.|HHX|L04J3G|IE Support - PSE Touch Labor|201206|1.8
G11-4777 EMD ASIP PSE Correction of Deficiencies|EMD Misc.|HHX|L04A1G|Fit Check PSE|201204|14.4
G11-4777 EMD ASIP PSE Correction of Deficiencies|EMD Misc.|HHX|L04A1G|Fit Check PSE|201205|14.4
G11-4777 EMD ASIP PSE Correction of Deficiencies|EMD Misc.|HHX|L04A1G|Fit Check PSE|201206|14.4
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Recovery and Ferry Flight (2) AF-32|201210|14
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Recovery and Ferry Flight (2) AF-32|201304|80
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Recovery and Ferry Flight (2) AF-33|201211|14
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Recovery and Ferry Flight (2) AF-33|201306|80
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Recovery and Ferry Flight (2) AF-34|201302|14
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Recovery and Ferry Flight (2) AF-34|201307|80
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L09G07|Recovery and Ferry Flight (2) AF-32|201210|27
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L09G07|Recovery and Ferry Flight (2) AF-32|201304|75
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L09G07|Recovery and Ferry Flight (2) AF-33|201211|27
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L09G07|Recovery and Ferry Flight (2) AF-33|201306|75
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L09G07|Recovery and Ferry Flight (2) AF-34|201302|27
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L09G07|Recovery and Ferry Flight (2) AF-34|201307|75
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Flight Supervision (Flight 2) AF-32|201304|8
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Flight Supervision (Flight 2) AF-33|201306|8
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Flight Supervision (Flight 2) AF-34|201307|8
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Scheduled Maintenance AF-32|201210|45.1
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Scheduled Maintenance AF-32|201211|45.1
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Scheduled Maintenance AF-32|201212|45.1
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Scheduled Maintenance AF-32|201301|45.1
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Scheduled Maintenance AF-32|201302|45.1
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Scheduled Maintenance AF-32|201303|45.1
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Scheduled Maintenance AF-32|201304|45.1
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Scheduled Maintenance AF-33|201211|39.5
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Scheduled Maintenance AF-33|201212|39.5
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Scheduled Maintenance AF-33|201301|39.5
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Scheduled Maintenance AF-33|201302|39.5
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Scheduled Maintenance AF-33|201303|39.5
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Scheduled Maintenance AF-33|201304|39.5
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Scheduled Maintenance AF-33|201305|39.5
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Scheduled Maintenance AF-33|201306|39.5
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Scheduled Maintenance AF-34|201302|42.1
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Scheduled Maintenance AF-34|201303|42.1
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Scheduled Maintenance AF-34|201304|42.1
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Scheduled Maintenance AF-34|201305|42.1
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Scheduled Maintenance AF-34|201306|42.1
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Scheduled Maintenance AF-34|201307|42.1
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Unscheduled Maintenance AF-32 (2)|201210|139.3
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Unscheduled Maintenance AF-32 (2)|201211|139.3
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Unscheduled Maintenance AF-32 (2)|201212|139.3
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Unscheduled Maintenance AF-32 (2)|201301|139.3
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Unscheduled Maintenance AF-32 (2)|201302|139.3
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Unscheduled Maintenance AF-32 (2)|201303|139.3
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Unscheduled Maintenance AF-32 (2)|201304|139.3
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Unscheduled Maintenance AF-33 (2)|201211|127.9
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Unscheduled Maintenance AF-33 (2)|201212|127.9
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Unscheduled Maintenance AF-33 (2)|201301|127.9
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Unscheduled Maintenance AF-33 (2)|201302|127.9
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Unscheduled Maintenance AF-33 (2)|201303|127.9
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Unscheduled Maintenance AF-33 (2)|201304|127.9
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Unscheduled Maintenance AF-33 (2)|201305|127.9
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Unscheduled Maintenance AF-33 (2)|201306|127.9
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Unscheduled Maintenance AF-34 (2)|201302|134.5
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Unscheduled Maintenance AF-34 (2)|201303|134.5
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Unscheduled Maintenance AF-34 (2)|201304|134.5
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Unscheduled Maintenance AF-34 (2)|201305|134.5
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Unscheduled Maintenance AF-34 (2)|201306|134.5
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Unscheduled Maintenance AF-34 (2)|201307|134.5
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Fuel Operations AF-32 (2)|201304|6
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Fuel Operations AF-33 (1)|201304|6
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Fuel Operations AF-33 (2)|201304|6
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04A1G|Fuel Operations AF-34 (2)|201307|6
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04D31|EVMS planning PMC Lot 8|201204|3.8
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04D31|EVMS planning PMC Lot 8|201205|3.8
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04D31|EVMS planning PMC Lot 8|201206|3.8
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04D31|EVMS planning PMC Lot 8|201207|3.8
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04D31|EVMS planning PMC Lot 8|201208|3.8
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04D31|EVMS planning PMC Lot 8|201209|3.8
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04D31|EVMS planning PMC Lot 8|201210|3.8
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04D31|EVMS planning PMC Lot 8|201211|3.8
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04D31|EVMS planning PMC Lot 8|201212|3.8
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04D31|EVMS planning PMC Lot 8|201301|3.8
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04D31|EVMS planning PMC Lot 8|201302|3.8
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04D31|EVMS planning PMC Lot 8|201303|3.8
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04D31|EVMS planning PMC Lot 8|201304|3.8
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04D31|EVMS planning PMC Lot 8|201305|3.8
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04D31|EVMS planning PMC Lot 8|201306|3.8
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04D31|EVMS planning PMC Lot 8|201307|3.8
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J35|PMC Master Scheduling Lot 8|201204|4.9
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J35|PMC Master Scheduling Lot 8|201205|4.9
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J35|PMC Master Scheduling Lot 8|201206|4.9
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J35|PMC Master Scheduling Lot 8|201207|4.9
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J35|PMC Master Scheduling Lot 8|201208|4.9
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J35|PMC Master Scheduling Lot 8|201209|4.9
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J35|PMC Master Scheduling Lot 8|201210|4.9
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J35|PMC Master Scheduling Lot 8|201211|4.9
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J35|PMC Master Scheduling Lot 8|201212|4.9
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J35|PMC Master Scheduling Lot 8|201301|4.9
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J35|PMC Master Scheduling Lot 8|201302|4.9
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J35|PMC Master Scheduling Lot 8|201303|4.9
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J35|PMC Master Scheduling Lot 8|201304|4.9
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J35|PMC Master Scheduling Lot 8|201305|4.9
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J35|PMC Master Scheduling Lot 8|201306|4.9
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J35|PMC Master Scheduling Lot 8|201307|4.9
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J4G|ME support to AF-32 (2) Unsched. Maint.|201210|11.6
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J4G|ME support to AF-32 (2) Unsched. Maint.|201211|11.6
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J4G|ME support to AF-32 (2) Unsched. Maint.|201212|11.6
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J4G|ME support to AF-32 (2) Unsched. Maint.|201301|11.6
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J4G|ME support to AF-32 (2) Unsched. Maint.|201302|11.6
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J4G|ME support to AF-32 (2) Unsched. Maint.|201303|11.6
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J4G|ME support to AF-32 (2) Unsched. Maint.|201304|11.6
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J4G|ME support to AF-33 (2) Unsched. Maint.|201211|10.6
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J4G|ME support to AF-33 (2) Unsched. Maint.|201212|10.6
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J4G|ME support to AF-33 (2) Unsched. Maint.|201301|10.6
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J4G|ME support to AF-33 (2) Unsched. Maint.|201302|10.6
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J4G|ME support to AF-33 (2) Unsched. Maint.|201303|10.6
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J4G|ME support to AF-33 (2) Unsched. Maint.|201304|10.6
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J4G|ME support to AF-33 (2) Unsched. Maint.|201305|10.6
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J4G|ME support to AF-33 (2) Unsched. Maint.|201306|10.6
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J4G|ME support to AF-34 (2) Unsched. Maint.|201302|11.2
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J4G|ME support to AF-34 (2) Unsched. Maint.|201303|11.2
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J4G|ME support to AF-34 (2) Unsched. Maint.|201304|11.2
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J4G|ME support to AF-34 (2) Unsched. Maint.|201305|11.2
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J4G|ME support to AF-34 (2) Unsched. Maint.|201306|11.2
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J4G|ME support to AF-34 (2) Unsched. Maint.|201307|11.2
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J3G|IE support to AF-32 (2) Unsched. Maint.|201210|5.2
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J3G|IE support to AF-32 (2) Unsched. Maint.|201211|5.2
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J3G|IE support to AF-32 (2) Unsched. Maint.|201212|5.2
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J3G|IE support to AF-32 (2) Unsched. Maint.|201301|5.2
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J3G|IE support to AF-32 (2) Unsched. Maint.|201302|5.2
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J3G|IE support to AF-32 (2) Unsched. Maint.|201303|5.2
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J3G|IE support to AF-32 (2) Unsched. Maint.|201304|5.2
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J3G|IE support to AF-33 (2) Unsched. Maint.|201211|4.7
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J3G|IE support to AF-33 (2) Unsched. Maint.|201212|4.7
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J3G|IE support to AF-33 (2) Unsched. Maint.|201301|4.7
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J3G|IE support to AF-33 (2) Unsched. Maint.|201302|4.7
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J3G|IE support to AF-33 (2) Unsched. Maint.|201303|4.7
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J3G|IE support to AF-33 (2) Unsched. Maint.|201304|4.7
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J3G|IE support to AF-33 (2) Unsched. Maint.|201305|4.7
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J3G|IE support to AF-33 (2) Unsched. Maint.|201306|4.7
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J3G|IE support to AF-34 (2) Unsched. Maint.|201302|5
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J3G|IE support to AF-34 (2) Unsched. Maint.|201303|5
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J3G|IE support to AF-34 (2) Unsched. Maint.|201304|5
Lot 8 & 9 Scheduled/ Unscheduled Mx R1|LRIP Misc.|HHX|L04J3G|IE support to AF-34 (2) Unsched. Maint.|201305|5
